experiment,model,campaign,feed,network,variant,runs,sentiment_js_distance_mean,sentiment_js_distance_median,sentiment_js_distance_ci_low,sentiment_js_distance_ci_high,negative_share_mean,negative_share_median,negative_share_ci_low,negative_share_ci_high,neutral_share_mean,neutral_share_median,neutral_share_ci_low,neutral_share_ci_high,positive_share_mean,positive_share_median,positive_share_ci_low,positive_share_ci_high,visible_action_rate_mean,visible_action_rate_median,visible_action_rate_ci_low,visible_action_rate_ci_high,like_share_mean,like_share_median,like_share_ci_low,like_share_ci_high,share_share_mean,share_share_median,share_share_ci_low,share_share_ci_high,comment_share_mean,comment_share_median,comment_share_ci_low,comment_share_ci_high,reply_share_mean,reply_share_median,reply_share_ci_low,reply_share_ci_high,schema_valid_share_mean,schema_valid_share_median,schema_valid_share_ci_low,schema_valid_share_ci_high,narrative_count_mean,narrative_count_median,narrative_count_ci_low,narrative_count_ci_high,mean_rationale_chars_mean,mean_rationale_chars_median,mean_rationale_chars_ci_low,mean_rationale_chars_ci_high,latency_seconds_mean,latency_seconds_median,latency_seconds_ci_low,latency_seconds_ci_high,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_ci_low,prompt_tokens_ci_high,completion_tokens_mean,completion_tokens_median,completion_tokens_ci_low,completion_tokens_ci_high,cost_usd_mean,cost_usd_median,cost_usd_ci_low,cost_usd_ci_high
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,chronological,matched_random,baseline,10,0.26577018546203657,0.29902007788791607,0.17954036873035575,0.29902007788791607,0.0375,0.0,0.0,0.125,0.5625,0.625,0.403125,0.625,0.4,0.375,0.375,0.5687500000000001,0.7625,0.75,0.625,0.875,0.125,0.125,0.0,0.25,0.1375,0.125,0.0,0.25,0.4875,0.375,0.25,0.875,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,7.1,8.0,4.225,8.0,36.1875,36.0625,28.290625000000002,46.946875000000006,45.212151174899915,18.00750860449989,5.937480234823579,237.26434936424894,745.1,708.0,708.0,812.825,1018.3,1057.5,778.975,1177.075,0.0002317255,0.000239945,0.000190618125,0.0002578935
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,chronological,post_affiliation_proxy,baseline,10,0.2941881416750567,0.29902007788791607,0.217493923888507,0.38382049605667407,0.0375,0.0,0.0,0.125,0.6,0.625,0.5,0.721875,0.3625,0.375,0.25,0.5,0.75,0.75,0.625,0.875,0.1875,0.1875,0.125,0.25,0.1625,0.125,0.125,0.25,0.375,0.375,0.25,0.596875,0.025,0.0,0.0,0.125,1.0,1.0,1.0,1.0,6.6,8.0,2.225,8.0,39.5,40.875,26.81875,49.39687500000001,14.534803758199269,8.484330562498144,6.145942590625783,34.07634642247376,753.9,740.0,716.0,820.0500000000001,1054.1,1113.5,701.95,1186.375,0.0002387415,0.00024724,0.00017886775000000002,0.0002616475
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,interest,matched_random,baseline,10,0.3115638019436916,0.29902007788791607,0.22102942027305197,0.45121201950866485,0.0625,0.0625,0.0,0.125,0.6125,0.625,0.5,0.75,0.325,0.375,0.153125,0.47187500000000004,0.7375,0.75,0.625,0.846875,0.1375,0.125,0.0,0.25,0.175,0.125,0.125,0.25,0.4125,0.375,0.278125,0.596875,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,7.5,8.0,5.45,8.0,41.2375,42.1875,31.365625,53.268750000000004,14.5933122249,9.977374041500298,6.30475625442632,30.443902400001207,742.9,724.0,712.0000000000001,799.0,1043.0,1105.5,833.6,1133.7749999999999,0.0002360285,0.00024605000000000004,0.000200710625,0.00025501212500000003
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,interest,post_affiliation_proxy,baseline,10,0.3073200252798679,0.29902007788791607,0.217493923888507,0.4871771049755663,0.0125,0.0,0.0,0.09687500000000004,0.625,0.625,0.5,0.846875,0.3625,0.375,0.153125,0.5,0.7875,0.75,0.75,0.875,0.175,0.125,0.125,0.25,0.1625,0.125,0.028125,0.25,0.4375,0.375,0.375,0.596875,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,6.2,7.5,1.225,8.0,38.4375,38.125,29.565625,46.537499999999994,31.210566375100097,17.2077655840003,7.338150206175214,121.23867477135157,775.1,775.5,720.0,830.0,1022.3,1099.5,638.975,1234.875,0.0002343955,0.0002490325,0.000168629125,0.00027028649999999996
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,popularity,matched_random,baseline,10,0.2803040010882658,0.29902007788791607,0.217493923888507,0.38382049605667407,0.0125,0.0,0.0,0.09687500000000004,0.5875,0.625,0.5,0.721875,0.4,0.375,0.25,0.5,0.75,0.75,0.653125,0.846875,0.175,0.1875,0.028125,0.25,0.175,0.125,0.125,0.25,0.4,0.375,0.25,0.596875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.6,8.0,4.9,8.0,40.425,39.4375,27.003125,55.48125,10.67480784600084,7.850788145498882,6.293655416927141,22.2775713996266,728.6,720.0,708.0,798.65,1055.8,1099.5,839.9250000000001,1171.1,0.00023740300000000002,0.00024633,0.00019720650000000002,0.000258378
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,popularity,post_affiliation_proxy,baseline,10,0.3049824191619216,0.29902007788791607,0.19434825699567781,0.3963619912851941,0.0,0.0,0.0,0.0,0.625,0.625,0.43125,0.75,0.375,0.375,0.25,0.5687500000000001,0.75,0.75,0.625,0.875,0.175,0.125,0.125,0.25,0.1625,0.125,0.125,0.25,0.4,0.4375,0.25,0.5,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,5.6,7.5,2.0,8.0,43.4625,40.5625,27.740625,69.78437500000001,29.2801229625009,24.314063375000842,4.343597761199908,81.4392555499252,755.5,739.5,716.0,803.0,1070.2,1082.5,844.25,1315.9750000000001,0.0002417435,0.00024139,0.00020416,0.00028341550000000003
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,MK Buffet,chronological,matched_random,baseline,10,0.25554768991609755,0.26778924668001747,0.09730148096731758,0.32339828361301987,0.0125,0.0,0.0,0.09687500000000004,0.55,0.5,0.5,0.721875,0.4375,0.5,0.278125,0.5,0.825,0.8125,0.75,0.971875,0.1375,0.125,0.0,0.25,0.1625,0.125,0.028125,0.25,0.525,0.5,0.375,0.8187500000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.8,8.0,3.45,8.0,42.3,41.0625,30.50625,56.025000000000006,22.43094944980003,16.87032158349939,5.874982986125634,52.024359966150236,741.9,723.0,711.0,798.0,1119.8,1120.5,1025.225,1228.375,0.00024978749999999997,0.000247905,0.00023333587500000002,0.0002685315
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,MK Buffet,chronological,post_affiliation_proxy,baseline,10,0.29183278660187395,0.2828886156304462,0.27118660469386396,0.3351591549627993,0.0,0.0,0.0,0.0,0.6375,0.625,0.528125,0.75,0.3625,0.375,0.25,0.47187500000000004,0.8,0.75,0.653125,0.971875,0.15,0.125,0.0,0.25,0.125,0.125,0.0,0.25,0.5125,0.375,0.375,0.971875,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,7.0,8.0,3.0,8.0,45.3,45.8125,38.184375,52.021875,15.08768428769945,10.658135583498733,5.643666559374743,32.392874646947895,748.2,742.5,719.0,806.0,1130.4,1176.0,928.9750000000001,1293.95,0.00025210499999999997,0.000258415,0.0002196055,0.000279982375
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,MK Buffet,interest,matched_random,baseline,10,0.28056598508846714,0.27533893115523184,0.26778924668001747,0.32339828361301987,0.0,0.0,0.0,0.0,0.575,0.5625,0.5,0.721875,0.425,0.4375,0.278125,0.5,0.7875,0.8125,0.625,0.875,0.225,0.25,0.125,0.25,0.15,0.125,0.125,0.25,0.3875,0.375,0.153125,0.5,0.025,0.0,0.0,0.125,1.0,1.0,1.0,1.0,7.1,8.0,3.225,8.0,42.9875,43.0625,27.9375,58.99375,34.09920250010073,18.2295837294987,9.818426346726119,122.66212835945147,734.7,715.0,715.0,802.0,1039.9,1044.5,916.575,1189.4,0.00023493749999999998,0.00023694249999999998,0.00021145850000000002,0.00026056699999999996
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,MK Buffet,interest,post_affiliation_proxy,baseline,10,0.2665024850217712,0.2828886156304462,0.18760477820911525,0.2828886156304462,0.0125,0.0,0.0,0.09687500000000004,0.5875,0.625,0.5,0.625,0.4,0.375,0.278125,0.5,0.725,0.75,0.625,0.875,0.1375,0.125,0.125,0.22187500000000004,0.1875,0.1875,0.125,0.25,0.3875,0.375,0.25,0.625,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,6.1,8.0,2.225,8.0,45.7125,46.9375,35.190625,54.0375,24.994832345900797,19.305423813000743,6.124102787350876,62.89305944572653,769.3,746.0,723.0,833.0,1116.5,1164.0,826.5,1238.675,0.0002509745,0.00026086999999999996,0.000201756375,0.00026995649999999997
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,MK Buffet,popularity,matched_random,baseline,10,0.25032063598286225,0.26778924668001747,0.09730148096731758,0.2828886156304462,0.0125,0.0,0.0,0.09687500000000004,0.5375,0.5,0.5,0.625,0.45,0.5,0.375,0.5,0.8125,0.8125,0.75,0.875,0.1375,0.125,0.0,0.25,0.1125,0.125,0.0,0.25,0.55,0.5,0.375,0.875,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,6.1,7.0,2.225,8.0,42.7375,41.9375,32.346875,50.96875,28.490397804099484,31.540668957999515,10.60508722987388,47.795246956323716,763.2,798.0,711.0,798.0,1015.7,983.5,818.6,1285.2,0.00023243399999999998,0.00022889999999999998,0.000199218,0.000277551
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,MK Buffet,popularity,post_affiliation_proxy,baseline,10,0.2903228497068311,0.2828886156304462,0.26778924668001747,0.3351591549627993,0.0,0.0,0.0,0.0,0.625,0.625,0.5,0.75,0.375,0.375,0.25,0.5,0.7625,0.75,0.625,0.875,0.1625,0.125,0.125,0.25,0.1375,0.125,0.0,0.25,0.425,0.375,0.25,0.6937500000000001,0.0375,0.0,0.0,0.125,1.0,1.0,1.0,1.0,6.5,8.0,2.225,8.0,40.9375,38.875,30.034375,61.946875000000006,40.13581102489989,26.94260664600006,4.652975749849157,144.76545608315095,752.0,730.5,719.0,823.8249999999999,1137.3,1136.0,1041.125,1233.575,0.000253594,0.00025196249999999995,0.0002399095,0.00026877849999999996
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,Parameter Gelato,chronological,matched_random,baseline,10,0.4655581054619244,0.4686374262617507,0.4583730235956629,0.4686374262617507,0.0,0.0,0.0,0.0,0.6625,0.625,0.625,0.75,0.3375,0.375,0.25,0.375,0.775,0.75,0.625,0.875,0.1875,0.25,0.028125,0.25,0.1,0.125,0.0,0.125,0.475,0.375,0.278125,0.846875,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,7.4,8.0,3.35,8.0,43.6,39.25,27.750000000000004,67.97500000000001,27.398504724899976,31.336769062500025,9.214525536349901,36.03456618612717,770.0,737.0,737.0000000000001,847.0,999.7,1006.5,779.3000000000001,1181.25,0.00022999600000000003,0.0002298225,0.000194992625,0.00026053000000000003
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,Parameter Gelato,chronological,post_affiliation_proxy,baseline,10,0.47493637443986714,0.4686374262617507,0.4583730235956629,0.4964768552995307,0.0,0.0,0.0,0.0,0.6125,0.625,0.5,0.75,0.3875,0.375,0.25,0.5,0.7125,0.75,0.528125,0.875,0.1625,0.125,0.028125,0.25,0.1375,0.125,0.028125,0.25,0.4125,0.375,0.25,0.7906250000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.1,8.0,1.4500000000000002,8.0,36.15,36.6875,27.44375,43.35625,18.967100000000574,7.06570216649925,5.8167114155508,48.27740873079884,784.6,769.0,745.0,832.0,1005.1,1026.0,757.075,1197.6000000000001,0.00023191700000000002,0.0002367125,0.0001903535,0.000264344
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,Parameter Gelato,interest,matched_random,baseline,10,0.47420531206930666,0.4686374262617507,0.4686374262617507,0.4964768552995307,0.0,0.0,0.0,0.0,0.6,0.625,0.5,0.625,0.4,0.375,0.375,0.5,0.7625,0.75,0.625,0.875,0.1875,0.125,0.125,0.34687500000000004,0.1875,0.25,0.028125,0.25,0.375,0.3125,0.25,0.6937500000000001,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,6.9,7.5,3.45,8.0,41.9,40.3125,35.1125,59.20937500000001,22.598498258199832,20.846438646000024,8.163113590474133,36.61518884505076,760.7,741.0,741.0,828.0,1032.1,1039.5,860.4000000000001,1156.3,0.0002352235,0.000235275,0.000207419625,0.000256299
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,Parameter Gelato,interest,post_affiliation_proxy,baseline,10,0.47420531206930666,0.4686374262617507,0.4686374262617507,0.4964768552995307,0.0,0.0,0.0,0.0,0.6,0.625,0.5,0.625,0.4,0.375,0.375,0.5,0.775,0.75,0.625,0.875,0.1875,0.1875,0.125,0.25,0.175,0.125,0.125,0.25,0.4125,0.4375,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.2,8.0,4.225,8.0,37.0375,37.6875,25.203125,50.534375000000004,19.298456220800652,13.75283731250056,3.8768556500026534,36.4802812550256,782.1,749.0,749.0,859.0,1034.8,1014.0,801.5500000000001,1252.0,0.00023710049999999997,0.00023244,0.000197346625,0.000274045
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,Parameter Gelato,popularity,matched_random,baseline,10,0.45817751795524747,0.4686374262617507,0.36599757938207106,0.4902129837660302,0.0125,0.0,0.0,0.09687500000000004,0.5875,0.625,0.403125,0.625,0.4,0.375,0.375,0.5,0.7625,0.75,0.625,0.875,0.1625,0.125,0.125,0.34687500000000004,0.15,0.125,0.028125,0.25,0.4375,0.375,0.375,0.596875,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,6.2,8.0,3.0,8.0,39.25,38.875,30.028125,50.190625,27.003149775100248,30.545780916498188,7.2942707750762565,37.42519751249856,782.8,780.5,737.0000000000001,841.825,1057.5,1064.5,907.0,1227.325,0.000241232,0.00023951499999999999,0.00021682,0.000270095875
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,Parameter Gelato,popularity,post_affiliation_proxy,baseline,10,0.47493637443986714,0.4686374262617507,0.4583730235956629,0.4964768552995307,0.0,0.0,0.0,0.0,0.6125,0.625,0.5,0.75,0.3875,0.375,0.25,0.5,0.7375,0.75,0.625,0.875,0.175,0.125,0.125,0.25,0.1625,0.125,0.125,0.25,0.4,0.375,0.25,0.596875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.7,7.5,3.0,8.0,43.1375,42.6875,31.15625,61.296875,26.36623401259967,28.980621854499987,5.776029189323163,54.72686175312375,784.5,768.5,745.0,832.0,1026.7,1047.5,755.375,1188.9250000000002,0.0002357985,0.0002398025,0.0001900475,0.0002624315
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,chronological,matched_random,baseline,10,0.2153760849947771,0.18870590904780776,0.16500916390474218,0.32800548539576035,0.0125,0.0,0.0,0.09687500000000004,0.575,0.625,0.403125,0.721875,0.4125,0.375,0.278125,0.596875,0.8,0.875,0.55625,0.875,0.1375,0.125,0.0,0.25,0.15,0.125,0.0,0.25,0.5125,0.5,0.18125000000000002,0.875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.3,6.0,2.0,8.0,35.2625,38.25,23.05,43.078125,40.89898720810015,24.202723458000037,6.429337548550575,116.19409747995024,766.1,773.0,718.0,822.825,1005.1,1027.0,814.2500000000001,1139.3,0.0002307145,0.000237715,0.000193235,0.000254938625
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,chronological,post_affiliation_proxy,baseline,10,0.18870590904780776,0.18870590904780776,0.18870590904780776,0.18870590904780776,0.0,0.0,0.0,0.0,0.625,0.625,0.625,0.625,0.375,0.375,0.375,0.375,0.825,0.875,0.75,0.875,0.2,0.25,0.028125,0.25,0.1125,0.125,0.0,0.22187500000000004,0.4875,0.4375,0.375,0.8187500000000001,0.025,0.0,0.0,0.125,1.0,1.0,1.0,1.0,5.3,6.5,1.225,8.0,38.4125,41.125,23.496875000000003,45.3875,42.78359236679935,25.01485885400143,4.63494778087379,131.4513407669233,781.1,781.5,726.0,836.0,983.4,972.5,702.5,1273.525,0.00022778349999999996,0.00022581499999999998,0.000174912375,0.00027758312499999996
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,interest,matched_random,baseline,10,0.20663040374189912,0.18870590904780776,0.16500916390474218,0.2602264556859559,0.0125,0.0,0.0,0.09687500000000004,0.5875,0.625,0.5,0.721875,0.4,0.375,0.278125,0.5,0.775,0.75,0.75,0.875,0.2,0.25,0.028125,0.25,0.175,0.125,0.028125,0.34687500000000004,0.4,0.375,0.25,0.7625000000000002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.6,8.0,1.225,8.0,40.3625,40.4375,25.83125,58.83125000000001,21.38794456679934,11.516269312998702,5.292633965101868,74.08513540684936,766.0,745.5,722.0000000000001,826.825,1063.3,1048.0,848.4,1275.3,0.00024118400000000003,0.000241225,0.00020518325,0.00027680575
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,interest,post_affiliation_proxy,baseline,10,0.20005054956934307,0.18870590904780776,0.12609209138003288,0.2602264556859559,0.0125,0.0,0.0,0.09687500000000004,0.6,0.625,0.5,0.721875,0.3875,0.375,0.25,0.5,0.7875,0.75,0.75,0.875,0.2125,0.25,0.125,0.34687500000000004,0.175,0.125,0.125,0.25,0.4,0.375,0.278125,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.6,8.0,4.9,8.0,40.7,40.0625,30.978125,51.359375,14.816786108299857,12.48405491649828,6.3282381169273325,29.093960195574986,748.0,741.0,730.0,802.825,1100.3,1133.5,886.175,1242.725,0.000246674,0.00025226000000000003,0.000210510875,0.00027224875000000004
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,popularity,matched_random,baseline,10,0.1815393371443307,0.17438728248051588,0.160068655913224,0.2441343326923726,0.0,0.0,0.0,0.0,0.675,0.6875,0.528125,0.75,0.325,0.3125,0.25,0.47187500000000004,0.7875,0.75,0.653125,0.875,0.1375,0.125,0.0,0.25,0.1625,0.1875,0.0,0.25,0.475,0.375,0.25,0.875,0.0125,0.0,0.0,0.09687500000000004,1.0,1.0,1.0,1.0,5.4,5.0,3.0,8.0,41.5,42.0625,31.740625,56.546875,21.08254617920029,19.987828625000475,6.020054795048964,51.25787256692457,785.8,805.0,718.0,828.0,977.2,994.5,784.225,1134.95,0.00022697299999999997,0.0002320825,0.00019348549999999998,0.000250961
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,popularity,post_affiliation_proxy,baseline,10,0.18936682560817514,0.18870590904780776,0.12609209138003288,0.2602264556859559,0.025,0.0,0.0,0.125,0.6125,0.625,0.5,0.75,0.3625,0.375,0.25,0.5,0.7875,0.75,0.653125,0.875,0.1875,0.25,0.028125,0.25,0.1375,0.125,0.0,0.25,0.425,0.375,0.25,0.8187500000000001,0.0375,0.0,0.0,0.125,1.0,1.0,1.0,1.0,6.9,8.0,3.225,8.0,45.1625,42.625,31.628125,62.221875000000004,28.98965626659956,19.37802172949887,5.674783911048962,89.63884163864978,770.1,750.0,726.0,813.0,1051.5,1090.0,796.75,1166.775,0.0002393265,0.00024417,0.00019626000000000002,0.000261844125
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,ไทยช่วยไทยพลัส,chronological,matched_random,baseline,10,0.29520664946846964,0.3350550296560298,0.0776345908906926,0.38720040859567023,0.0375,0.0,0.0,0.125,0.5,0.5,0.278125,0.625,0.4625,0.5,0.278125,0.625,0.75,0.75,0.653125,0.846875,0.2,0.25,0.028125,0.34687500000000004,0.175,0.125,0.125,0.34687500000000004,0.3375,0.25,0.25,0.596875,0.0375,0.0,0.0,0.125,1.0,1.0,1.0,1.0,7.8,8.0,6.45,8.0,40.6875,37.8125,23.584375,58.984375,28.172382696000206,20.165556229499998,7.935318743600055,76.63774571822552,755.6,751.0,751.0,774.0,1044.4,1079.0,796.95,1214.75,0.000237106,0.00024303499999999998,0.00019226599999999996,0.00026747
exp4_social_mechanism,deepseek/deepseek-v4-flash-0731,ไทยช่วยไทยพลัส,chronological,post_affiliation_proxy,baseline,10,0.355913181231886,0.3350550296560298,0.33505502965602985,0.38720040859567023,0.0,0.0,0.0,0.0,0.55,0.5,0.5,0.625,0.45,0.5,0.375,0.5,0.8125,0.8125,0.653125,0.971875,0.1875,0.25,0.028125,0.25,0.2375,0.25,0.028125,0.375,0.3875,0.3125,0.25,0.8875000000000002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,43.15,43.3125,32.6,59.2,31.312800533199333,18.122106895998513,7.190197971276212,99.42197389419744,770.0,759.0,759.0,831.6,1034.1,1041.0,760.2,1206.15,0.00023618799999999997,0.000236715,0.000187443375,0.000266778375
