experiment,condition,model,campaign,runs,sentiment_js_distance_mean,sentiment_js_distance_median,sentiment_js_distance_ci_low,sentiment_js_distance_ci_high,positive_share_mean,positive_share_median,positive_share_ci_low,positive_share_ci_high,neutral_share_mean,neutral_share_median,neutral_share_ci_low,neutral_share_ci_high,negative_share_mean,negative_share_median,negative_share_ci_low,negative_share_ci_high,schema_valid_share_mean,schema_valid_share_median,schema_valid_share_ci_low,schema_valid_share_ci_high,thai_character_ratio_mean,thai_character_ratio_median,thai_character_ratio_ci_low,thai_character_ratio_ci_high,latin_character_ratio_mean,latin_character_ratio_median,latin_character_ratio_ci_low,latin_character_ratio_ci_high,exact_duplicate_share_mean,exact_duplicate_share_median,exact_duplicate_share_ci_low,exact_duplicate_share_ci_high,distinct_char_bigram_mean,distinct_char_bigram_median,distinct_char_bigram_ci_low,distinct_char_bigram_ci_high,narrative_count_mean,narrative_count_median,narrative_count_ci_low,narrative_count_ci_high,narrative_entropy_mean,narrative_entropy_median,narrative_entropy_ci_low,narrative_entropy_ci_high,mean_length_chars_mean,mean_length_chars_median,mean_length_chars_ci_low,mean_length_chars_ci_high,latency_seconds_mean,latency_seconds_median,latency_seconds_ci_low,latency_seconds_ci_high,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_ci_low,prompt_tokens_ci_high,completion_tokens_mean,completion_tokens_median,completion_tokens_ci_low,completion_tokens_ci_high,cost_usd_mean,cost_usd_median,cost_usd_ci_low,cost_usd_ci_high
exp2_thai_adaptation,translated_unadapted,deepseek/deepseek-v4-flash-0731,MK Buffet,10,0.199239870026129,0.20045356002862122,0.12898832753089076,0.26615059052560996,0.3583333333333333,0.3333333333333333,0.3333333333333333,0.41666666666666674,0.31666666666666665,0.3333333333333333,0.25,0.3979166666666667,0.325,0.3333333333333333,0.25,0.3979166666666667,1.0,1.0,1.0,1.0,0.9977011494252874,1.0,0.982183908045977,1.0,0.0022988505747126436,0.0,0.0,0.017816091954022995,0.0,0.0,0.0,0.0,0.6158055823503019,0.6256868131868132,0.5595205014840678,0.6421748675773628,11.9,12.0,11.225000000000001,12.0,3.5682958340544895,3.584962500721156,3.4557958340544896,3.584962500721156,41.075,39.45833333333333,34.12916666666667,50.85208333333334,42.72963902350093,44.69564831150274,9.127095640498737,74.0899332417539,196.5,190.0,190.0,212.0,734.1,732.0,680.6000000000001,792.775,9.988199999999999e-05,9.923999999999999e-05,9.43455e-05,0.00010749
exp2_thai_adaptation,translated_unadapted,deepseek/deepseek-v4-flash-0731,Parameter Gelato,10,0.20983352265292265,0.1992439440689869,0.1414498675637933,0.29761676921511615,0.36666666666666664,0.3333333333333333,0.26875,0.48125000000000007,0.325,0.3333333333333333,0.25,0.3979166666666667,0.30833333333333335,0.29166666666666663,0.25,0.41666666666666674,1.0,1.0,1.0,1.0,0.9928024310787912,1.0,0.9547732118627641,1.0,0.007197568921208787,0.0,0.0,0.045226788137235914,0.0,0.0,0.0,0.0,0.5962310293508631,0.5773729784301163,0.544306454639272,0.698366228483182,11.6,12.0,10.0,12.0,3.518295834054489,3.584962500721156,3.2516291673878226,3.584962500721156,42.891666666666666,42.375,31.545833333333334,53.13333333333333,33.84771814199994,21.473475919501652,4.811596050645495,71.91137072457605,199.1,190.0,190.0,213.0,752.4,755.0,646.7,827.425,0.00010223399999999998,0.00010334999999999999,8.900399999999999e-05,0.00011176049999999998
exp2_thai_adaptation,translated_unadapted,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,10,0.3624041360016223,0.3699579036848827,0.28813151495940353,0.41954480792098464,0.3583333333333333,0.3333333333333333,0.3333333333333333,0.48125000000000007,0.3333333333333333,0.3333333333333333,0.25,0.41666666666666674,0.3083333333333333,0.3333333333333333,0.25,0.33333333333333326,1.0,1.0,1.0,1.0,0.9991323210412147,1.0,0.9932754880694143,1.0,0.0008676789587852495,0.0,0.0,0.0067245119305856865,0.0,0.0,0.0,0.0,0.5076439511997668,0.5162336800604179,0.46220369012707724,0.5341991418327161,11.4,12.0,8.45,12.0,3.4723810423517647,3.584962500721156,2.9303885422075338,3.584962500721156,52.68333333333334,53.875,41.81041666666667,63.57916666666667,40.04105196110031,38.46905237550163,5.084519369702503,74.37317070252485,203.6,199.0,199.0,222.0,788.3,788.5,701.525,841.2,0.00010681199999999999,0.00010724999999999999,9.612299999999999e-05,0.00011288399999999999
exp2_thai_adaptation,translated_unadapted,deepseek/deepseek-v4-flash-0731,ไทยช่วยไทยพลัส,10,0.19382558861676266,0.19867599783785225,0.15865222239091037,0.22312217831716788,0.3583333333333333,0.3333333333333333,0.3333333333333333,0.41666666666666674,0.3,0.3333333333333333,0.18541666666666665,0.33333333333333326,0.3416666666666667,0.3333333333333333,0.3333333333333333,0.3979166666666667,1.0,1.0,1.0,1.0,0.9995604395604396,1.0,0.9965934065934066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5564513513783903,0.5425022165248279,0.4793522236760968,0.6491500490356326,11.8,12.0,11.0,12.0,3.551629167387823,3.584962500721156,3.418295834054489,3.584962500721156,45.733333333333334,46.25,35.2625,56.712500000000006,29.056211619499663,8.51217298249685,4.904164372398191,80.84137184930132,201.6,195.0,195.0,217.775,716.0,741.0,579.35,812.125,9.801599999999999e-05,0.00010130999999999999,8.19015e-05,0.000109155
exp2_thai_adaptation,translated_unadapted,qwen/qwen3-8b,KFC Bucket Ware,10,0.31799809118797195,0.2770039591188617,0.2285358782469679,0.45330941126696583,0.325,0.3333333333333333,0.16666666666666666,0.48125000000000007,0.4583333333333333,0.5,0.3333333333333333,0.5645833333333334,0.21666666666666665,0.25,0.0375,0.33333333333333326,1.0,1.0,1.0,1.0,0.9784757687045541,1.0,0.9089376548845702,1.0,0.02152423129544579,0.0,0.0,0.09106234511542977,0.0,0.0,0.0,0.0,0.5791846091536025,0.5690457571191516,0.4867031396139784,0.684306716186939,11.7,12.0,10.225,12.0,3.534962500721156,3.584962500721156,3.2891291673878227,3.584962500721156,39.925,39.541666666666664,24.137500000000003,57.51041666666667,14.539633863801281,14.522280422996118,12.607122483248896,17.200325770453855,213.0,213.0,213.00000000000003,213.0,814.5,811.0,719.1,914.775,0.0003955185,0.000393926,0.00035211149999999996,0.000441143625
exp2_thai_adaptation,translated_unadapted,qwen/qwen3-8b,MK Buffet,10,0.21798040057404125,0.17083271836800024,0.07697763625484115,0.5372121495416069,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.9062500000000002,0.39166666666666666,0.45833333333333337,0.075,0.5,0.19166666666666665,0.20833333333333331,0.0,0.33333333333333326,1.0,1.0,1.0,1.0,0.8734798385623952,0.8709286429044578,0.7529441253263708,0.9777192195559542,0.12652016143760475,0.12907135709554213,0.02228078044404575,0.24705587467362922,0.0,0.0,0.0,0.0,0.5539299485213312,0.5489130941829548,0.4861035132506686,0.6352798929482627,11.2,12.0,9.0,12.0,3.439047709018431,3.584962500721156,3.0220552088742,3.584962500721156,39.925,40.5,31.6,45.243750000000006,13.886699771499115,14.426611557497381,10.978608873575649,15.39019686925003,206.0,206.0,206.0,206.0,783.5,790.5,722.45,825.525,0.0003805945,0.0003837795,0.00035281675000000003,0.000399715875
exp2_thai_adaptation,translated_unadapted,qwen/qwen3-8b,Parameter Gelato,10,0.2162084570884882,0.20807045564304116,0.06525831030151862,0.4405827086304389,0.30833333333333335,0.3333333333333333,0.16666666666666666,0.48125000000000007,0.475,0.45833333333333337,0.3333333333333333,0.6479166666666667,0.21666666666666665,0.16666666666666666,0.0375,0.41666666666666674,1.0,1.0,1.0,1.0,0.96403899961634,1.0,0.7688364809274495,1.0,0.035961000383659965,0.0,0.0,0.2311635190725506,0.0,0.0,0.0,0.0,0.6065058887036555,0.5953586497890295,0.4855713299812679,0.7417458476732006,10.9,12.0,6.45,12.0,3.3827569798337356,3.584962500721156,2.5483020576928097,3.584962500721156,33.516666666666666,33.08333333333333,23.0,41.55416666666666,13.109678131900727,13.02157820299908,11.146283485424828,14.86842393059942,207.0,207.0,207.0,207.0,751.2,752.0,683.0,816.825,0.000366015,0.000366379,0.00033498400000000003,0.00039587437499999996
exp2_thai_adaptation,translated_unadapted,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,10,0.3178041165210392,0.3250892497093132,0.2447273344042566,0.4039620832178335,0.4583333333333333,0.5,0.26875,0.5645833333333334,0.38333333333333336,0.4166666666666667,0.25,0.5,0.15833333333333333,0.16666666666666666,0.0,0.33333333333333326,1.0,1.0,1.0,1.0,0.9897056704510121,1.0,0.9713549132027393,1.0,0.010294329548987933,0.0,0.0,0.02864508679726071,0.0,0.0,0.0,0.0,0.5255370863898101,0.539047619047619,0.43437270083733315,0.5785239760756639,11.5,12.0,10.225,12.0,3.4953384382031274,3.584962500721156,3.240376016206432,3.584962500721156,45.19166666666667,43.66666666666667,37.020833333333336,63.91875,15.348777661597705,15.483813409497088,12.117348740823946,17.778352642272147,216.0,216.0,216.0,216.0,883.9,866.5,831.0,1021.425,0.0004274465,0.00041952950000000004,0.000403377,0.0004900203749999999
exp2_thai_adaptation,translated_unadapted,qwen/qwen3-8b,ไทยช่วยไทยพลัส,10,0.19135356645322393,0.19867599783785225,0.06823139225701969,0.3320969406939752,0.35,0.3333333333333333,0.18541666666666665,0.48125000000000007,0.4,0.3333333333333333,0.3333333333333333,0.5645833333333334,0.25,0.25,0.10208333333333333,0.33333333333333326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5081305667675836,0.5240454418095214,0.41487716553139264,0.5746353557129659,11.6,12.0,11.0,12.0,3.518295834054489,3.584962500721156,3.418295834054489,3.584962500721156,43.4,42.25,33.672916666666666,59.33958333333334,13.398468244299147,13.683862637997663,12.077517348649055,14.525610499526557,213.0,213.0,213.00000000000003,213.0,806.8,791.0,757.825,897.025,0.000392015,0.000384826,0.000369731375,0.000433067375
exp3_core_model,deepseek_v4_flash,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,10,0.3417506733131642,0.31626200201599663,0.22920770044535607,0.6115269395259835,0.33333333333333337,0.375,0.05625,0.41666666666666674,0.3833333333333333,0.3333333333333333,0.26875,0.6104166666666667,0.2833333333333333,0.29166666666666663,0.18541666666666665,0.33333333333333326,1.0,1.0,1.0,1.0,0.9540146903203723,0.9650946479735181,0.8883487325677996,1.0,0.04598530967962772,0.034905352026481956,0.0,0.1116512674322005,0.0,0.0,0.0,0.0,0.5168704611224524,0.5138662350942726,0.4580185029661925,0.5719309717527074,10.5,11.0,6.2250000000000005,12.0,3.298591434249487,3.418295834054489,2.375185746081547,3.584962500721156,55.975,55.66666666666667,43.475,69.76666666666668,37.48548622280068,21.066888673500216,5.606879569826379,87.33019142635094,330.4,325.0,322.225,347.875,842.2,848.0,768.6,891.0,0.00012088799999999999,0.00012177,0.0001120095,0.00012633299999999998
exp3_core_model,deepseek_v4_flash,deepseek/deepseek-v4-flash-0731,MK Buffet,10,0.19771863276747556,0.1933142282872482,0.17019221984249466,0.26142276301143585,0.2988095238095238,0.26785714285714285,0.25,0.4625,0.39404761904761904,0.4166666666666667,0.26875,0.5,0.3071428571428571,0.30952380952380953,0.25,0.3979166666666667,0.9166666666666666,1.0,0.5833333333333334,1.0,0.9849310658926391,0.9829744526208618,0.9727315322921064,1.0,0.015068934107360776,0.01702554737913818,0.0,0.02726846770789363,0.0,0.0,0.0,0.0,0.5706048129660817,0.5321397567201662,0.4780109551523451,0.7489989385247753,10.5,12.0,6.2250000000000005,12.0,3.327912160565655,3.584962500721156,2.585926350629033,3.584962500721156,56.68571428571429,58.125,41.581250000000004,67.40625,24.91004973429881,18.591859800497332,6.550638445024925,65.9608326499234,319.9,318.0,313.675,337.05,765.1,825.5,482.0,911.1,0.000111006,0.00011813999999999999,7.667399999999999e-05,0.0001287825
exp3_core_model,deepseek_v4_flash,deepseek/deepseek-v4-flash-0731,Parameter Gelato,10,0.17730114659053947,0.17710799052291074,0.09317516703615246,0.26363434392876556,0.325,0.3333333333333333,0.25,0.41666666666666674,0.3416666666666667,0.3333333333333333,0.25,0.41666666666666674,0.3333333333333333,0.3333333333333333,0.20416666666666666,0.41666666666666674,1.0,1.0,1.0,1.0,0.9860623357346455,0.9926252609179438,0.9560879235282983,1.0,0.013127904919009736,0.0033259423503325942,0.0,0.04391207647170169,0.0,0.0,0.0,0.0,0.5487585128413657,0.5559728362528119,0.4867252494552838,0.6028868900258569,11.3,12.0,9.225000000000001,12.0,3.4682958340544894,3.584962500721156,3.1224625007211557,3.584962500721156,57.85,57.08333333333333,45.087500000000006,74.875,29.907675757001563,16.206067676503153,5.967966229124796,78.56489945022514,324.4,319.5,313.675,341.55,810.7,813.5,722.6,926.3,0.00011674799999999999,0.00011675999999999999,0.00010613549999999998,0.0001312395
exp3_core_model,deepseek_v4_flash,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,10,0.3571947017140146,0.3550154595878367,0.2982004699611319,0.41954480792098464,0.35833333333333334,0.3333333333333333,0.25,0.48125000000000007,0.3416666666666667,0.3333333333333333,0.25,0.41666666666666674,0.3,0.3333333333333333,0.25,0.33333333333333326,1.0,1.0,1.0,1.0,0.9924681505179442,1.0,0.9661802884438594,1.0,0.007531849482055704,0.0,0.0,0.03381971155614065,0.0,0.0,0.0,0.0,0.507598851984508,0.5162955415124206,0.43876636835270555,0.5646662654557392,11.3,12.0,8.675,12.0,3.4620051048697937,3.584962500721156,2.9820426828730984,3.584962500721156,52.90833333333334,50.08333333333333,42.65833333333334,63.516666666666666,32.49110642069936,12.888059430002613,5.338828594397092,70.39687844634845,333.5,328.0,322.675,351.325,811.2,802.0,702.4750000000001,893.5,0.00011735399999999999,0.00011576999999999998,0.00010389,0.0001281135
exp3_core_model,deepseek_v4_flash,deepseek/deepseek-v4-flash-0731,ไทยช่วยไทยพลัส,10,0.21205815098439942,0.19867599783785225,0.13187350986687002,0.27919124079168645,0.325,0.3333333333333333,0.25,0.3979166666666667,0.3333333333333333,0.3333333333333333,0.25,0.41666666666666674,0.3416666666666667,0.3333333333333333,0.25,0.41666666666666674,1.0,1.0,1.0,1.0,0.9936187581057639,1.0,0.9726096763798739,1.0,0.006381241894235978,0.0,0.0,0.027390323620126136,0.0,0.0,0.0,0.0,0.5677432714419267,0.5650783194261455,0.49563605873217026,0.6526533962651344,11.6,12.0,8.9,12.0,3.518295834054489,3.584962500721156,3.0682958340544895,3.584962500721156,47.025,46.125,31.522916666666667,62.00208333333334,32.64080154959811,15.874173882497416,5.074622557399744,68.7995897594481,324.9,323.0,318.675,342.825,769.5,757.0,702.1500000000001,885.4250000000001,0.00011183399999999997,0.00011015999999999999,0.00010368449999999999,0.000125682
exp3_core_model,non_generative_uniform_abm,none,KFC Bucket Ware,10,0.3287748760596724,0.34525717325844574,0.14136102728758942,0.5354414109431446,0.35833333333333334,0.3333333333333333,0.12083333333333332,0.6291666666666667,0.36666666666666664,0.4166666666666667,0.16666666666666666,0.5,0.275,0.25,0.10208333333333333,0.48125000000000007,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp3_core_model,non_generative_uniform_abm,none,MK Buffet,10,0.261201833757986,0.2432635687998948,0.10510011349346715,0.48597895194660073,0.2833333333333333,0.25,0.0375,0.5645833333333334,0.38333333333333336,0.375,0.18541666666666665,0.6291666666666667,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.5458333333333334,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp3_core_model,non_generative_uniform_abm,none,Parameter Gelato,10,0.18880298130581014,0.2210229916005067,0.03193295649196631,0.3028224607569584,0.2833333333333333,0.3333333333333333,0.10208333333333333,0.41666666666666674,0.35,0.29166666666666663,0.18541666666666665,0.5645833333333334,0.36666666666666664,0.375,0.18541666666666665,0.5458333333333334,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp3_core_model,non_generative_uniform_abm,none,วิ่งแลกแว่น | Top Charoen,10,0.3567227019858424,0.3550154595878367,0.2011034036469107,0.47351442538390615,0.33333333333333337,0.29166666666666663,0.18541666666666665,0.5,0.35833333333333334,0.3333333333333333,0.20416666666666666,0.5458333333333334,0.30833333333333335,0.3333333333333333,0.16666666666666666,0.41666666666666674,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp3_core_model,non_generative_uniform_abm,none,ไทยช่วยไทยพลัส,10,0.2538855401745888,0.22289767243323008,0.1529376382193148,0.4331989785056083,0.31666666666666665,0.3333333333333333,0.10208333333333333,0.5,0.35833333333333334,0.375,0.18541666666666665,0.48125000000000007,0.325,0.375,0.08333333333333333,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp3_core_model,qwen3_8b,qwen/qwen3-8b,KFC Bucket Ware,10,0.2639855458861407,0.24147964749856532,0.08047682446483159,0.6101408349514528,0.3666666666666667,0.4166666666666667,0.05625,0.5645833333333334,0.5,0.5,0.3520833333333333,0.5833333333333334,0.13333333333333333,0.08333333333333333,0.01875,0.3604166666666668,1.0,1.0,1.0,1.0,0.9866384305678657,0.99706457925636,0.9375144318274429,1.0,0.013361569432134322,0.0029354207436399216,0.0,0.062485568172557134,0.0,0.0,0.0,0.0,0.5471904921476698,0.529037469615225,0.4904847495805273,0.618581081081081,11.1,12.0,8.225,12.0,3.418295834054489,3.584962500721156,2.8266291673878228,3.584962500721156,49.25,50.20833333333333,33.27916666666667,63.48125,16.812885253698916,16.53657237149673,14.186996647426168,19.49533589649691,426.4,426.0,422.0,435.20000000000005,931.6,942.0,779.55,1079.65,0.0004737668,0.0004786275,0.000404253525,0.00054109445
exp3_core_model,qwen3_8b,qwen/qwen3-8b,MK Buffet,10,0.2454826007932805,0.27637996763536055,0.04656458953929139,0.37783279282805515,0.35,0.375,0.16666666666666666,0.5645833333333334,0.575,0.5833333333333334,0.2875,0.8145833333333334,0.075,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.9880805619571442,1.0,0.9377111486486487,1.0,0.011919438042855765,0.0,0.0,0.06228885135135137,0.0,0.0,0.0,0.0,0.5232108437961495,0.5114281280482398,0.4303864682197297,0.6285289563024876,11.3,12.0,8.45,12.0,3.4620051048697937,3.584962500721156,2.9791416933889243,3.584962500721156,50.75833333333333,51.125,37.6375,64.46666666666667,16.260572608799702,15.849586405496666,14.506591966900668,18.54226826132799,419.4,419.0,415.0,428.20000000000005,902.7,927.0,786.2250000000001,1022.375,0.00045979829999999997,0.00047145149999999996,0.000406287375,0.00051412465
exp3_core_model,qwen3_8b,qwen/qwen3-8b,Parameter Gelato,10,0.3772945966422316,0.4629809977299684,0.1372369665136284,0.4919154513541752,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.48125000000000007,0.6083333333333333,0.5833333333333334,0.5,0.73125,0.05833333333333333,0.0,0.0,0.23125,1.0,1.0,1.0,1.0,0.9916708247180397,1.0,0.9650022755092433,1.0,0.008329175281960284,0.0,0.0,0.03499772449075672,0.0,0.0,0.0,0.0,0.5571502345541459,0.5628874699847195,0.48674245731633603,0.6233705178769365,11.6,12.0,8.9,12.0,3.501629167387823,3.584962500721156,2.939129167387823,3.584962500721156,45.208333333333336,45.833333333333336,33.02708333333334,53.6,14.430670287901012,14.91863169950011,11.177517029655245,16.28661485727498,420.4,420.0,416.00000000000006,429.2,896.5,902.0,794.325,1012.575,0.0004570943,0.00045995949999999997,0.00041028585,0.0005099406
exp3_core_model,qwen3_8b,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,10,0.2525114279393021,0.2555525506722245,0.12914006488259427,0.3349482035069596,0.4333333333333334,0.4166666666666667,0.26875,0.5833333333333334,0.4666666666666667,0.45833333333333337,0.3333333333333333,0.5833333333333334,0.1,0.08333333333333333,0.0,0.25,1.0,1.0,1.0,1.0,0.9945546331110687,1.0,0.9673141814865482,1.0,0.005052439580483356,0.0,0.0,0.0326858185134519,0.0,0.0,0.0,0.0,0.49354768139759375,0.4799972440538,0.4525028349652943,0.577483721001537,11.1,12.0,6.9,12.0,3.4057143756850983,3.584962500721156,2.542888542207534,3.584962500721156,54.483333333333334,55.708333333333336,43.29375,63.18958333333333,17.672160940799223,17.610676864998823,15.999434725798528,19.985061384226174,429.4,429.0,425.0,438.20000000000005,990.2,969.5,895.8,1078.0,0.0005007808,0.0004911399999999999,0.00045740467499999997,0.00054170675
exp3_core_model,qwen3_8b,qwen/qwen3-8b,ไทยช่วยไทยพลัส,10,0.2904225631798881,0.27798634986325377,0.14825031504568403,0.48664037165016133,0.36666666666666664,0.375,0.18541666666666665,0.5645833333333334,0.5333333333333334,0.5,0.4166666666666667,0.7770833333333336,0.1,0.08333333333333333,0.0,0.29583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822377621648399,0.4790370314159964,0.3928735497317227,0.5634722222222222,10.5,11.5,5.9,12.0,3.298591434249487,3.5016291673878226,2.3351732200804456,3.584962500721156,56.0,55.416666666666664,46.45,68.45208333333333,17.449750582400156,17.913877367001987,13.974073913621943,19.85678287450137,426.4,426.0,422.0,435.20000000000005,969.5,950.0,897.35,1081.275,0.0004910113,0.00048209199999999994,0.00045789055,0.000541716825
