campaign,feed,network,population,runs,action_rate_mean,action_rate_median,action_rate_ci_low,action_rate_ci_high,reach_rate_mean,reach_rate_median,reach_rate_ci_low,reach_rate_ci_high,positive_share_mean,positive_share_median,positive_share_ci_low,positive_share_ci_high,neutral_share_mean,neutral_share_median,neutral_share_ci_low,neutral_share_ci_high,negative_share_mean,negative_share_median,negative_share_ci_low,negative_share_ci_high,js_distance_to_calibration_target_mean,js_distance_to_calibration_target_median,js_distance_to_calibration_target_ci_low,js_distance_to_calibration_target_ci_high,sentiment_mean_mean,sentiment_mean_median,sentiment_mean_ci_low,sentiment_mean_ci_high,sentiment_shift_mean,sentiment_shift_median,sentiment_shift_ci_low,sentiment_shift_ci_high,normalized_entropy_mean,normalized_entropy_median,normalized_entropy_ci_low,normalized_entropy_ci_high,polarization_index_mean,polarization_index_median,polarization_index_ci_low,polarization_index_ci_high,cross_sentiment_edge_share_mean,cross_sentiment_edge_share_median,cross_sentiment_edge_share_ci_low,cross_sentiment_edge_share_ci_high,largest_cascade_share_mean,largest_cascade_share_median,largest_cascade_share_ci_low,largest_cascade_share_ci_high,cascade_depth_mean,cascade_depth_median,cascade_depth_ci_low,cascade_depth_ci_high,cascade_breadth_mean,cascade_breadth_median,cascade_breadth_ci_low,cascade_breadth_ci_high,time_to_50pct_mean,time_to_50pct_median,time_to_50pct_ci_low,time_to_50pct_ci_high
Parameter Gelato,chronological,matched_random,200,10,0.9605,0.96,0.9422499999999999,0.9788749999999999,0.9974999999999999,1.0,0.991125,1.0,0.14101481991531212,0.14264232008592911,0.08019462719298247,0.19449468085106386,0.478869664024735,0.48177033882212517,0.4454705818497612,0.5109251644736842,0.38011551605995286,0.3878244402361591,0.31228966346153847,0.43616776315789474,0.05113791323571597,0.04629308682045824,0.015396701130754758,0.11369500305386088,-0.23910069614464075,-0.2372312576584605,-0.35597313596491226,-0.12213341346153844,-0.03910069614464075,-0.037231257658460526,-0.1559731359649123,0.07786658653846154,0.9002028471007264,0.9049281044478252,0.8323039792305689,0.9410343944809147,0.2092292985858971,0.21018449186288088,0.13977965575946447,0.26449800695047426,0.556962311557789,0.5566666666666666,0.5113333333333333,0.590624581239531,0.4520208789701333,0.4235440168402872,0.3624720479956368,0.5841997851772288,8.6,8.5,7.225,10.0,6.2,6.0,5.0,8.775,6.1,6.0,5.0,7.0
Parameter Gelato,chronological,matched_random,500,10,0.9692000000000001,0.971,0.9562499999999999,0.9786499999999999,0.9972,0.998,0.99445,0.9995499999999999,0.14896844756591082,0.14078735297143447,0.12213191117195225,0.20075368036994612,0.45778672637839646,0.46275419224306436,0.4088134078637159,0.5014261168384879,0.3932448260556927,0.4022504599324006,0.31006109201985493,0.4690546809643319,0.051386731305936184,0.04839397162454569,0.013620348839892488,0.09410857400354182,-0.2442763784897819,-0.26081548321808057,-0.3469227697923796,-0.11122077977175343,-0.04427637848978192,-0.06081548321808061,-0.14692276979237961,0.08877922022824655,0.9115940996454152,0.9094524323014391,0.889609276570108,0.9430382450490933,0.2291570071239472,0.22830623549803247,0.20513542868009366,0.2536752594145458,0.5680629251662135,0.5675698062792252,0.5549868139223562,0.5823745819397993,0.24844879714482454,0.2515559636771758,0.14294293130835692,0.3253307421531241,9.6,10.0,8.225,10.775,6.8,6.5,6.0,8.775,6.0,6.0,6.0,6.0
Parameter Gelato,chronological,post_affiliation_proxy,1000,10,0.3981,0.406,0.34932500000000005,0.433825,0.4617,0.47,0.40555,0.49605000000000005,0.14715518989919055,0.13923085856972794,0.10679260960016237,0.196261554231986,0.4741860086302748,0.4736756522367565,0.4410788467929545,0.5151172668057749,0.37865880147053466,0.3749069667786824,0.34396793976776663,0.42621368798178905,0.03817210089856736,0.0342518790102871,0.015065587756180296,0.0744566689002777,-0.23150361157134408,-0.23510496210911414,-0.3095142014589477,-0.14770638553578058,-0.03150361157134409,-0.035104962109114166,-0.10951420145894769,0.052293614464219415,0.9098573278775557,0.9074114913847702,0.8678621537517565,0.9499850245378665,0.2210437948459641,0.22366924363733778,0.1717303912251431,0.26986447758034915,0.5870475685380229,0.5879109917107448,0.571223692264886,0.6006446680403275,0.08307159052110155,0.08417104465548596,0.07556509549675836,0.08782467532467533,11.0,11.0,10.0,12.0,4.2,4.0,3.225,5.0,5.9,6.0,5.225,6.0
Parameter Gelato,chronological,post_affiliation_proxy,200,10,0.40599999999999997,0.395,0.29612499999999997,0.58575,0.4685,0.4575,0.3395,0.6557500000000002,0.15656419179195336,0.1477128024292291,0.05445876288659794,0.2651334147192187,0.45734800041923274,0.46664707610931533,0.3645367519078859,0.5148234463276836,0.3860878077888139,0.39419831223628693,0.2554042789663795,0.5288333550828657,0.0989475099640452,0.09134652517114022,0.037803158011692616,0.1896789594563707,-0.22952361599686055,-0.2715367965367965,-0.4740897820696855,0.005524066968957132,-0.029523615996860587,-0.07153679653679654,-0.27408978206968554,0.20552406696895714,0.8966328167078353,0.903991480071157,0.7757219172292185,0.9722859632579578,0.22051213989551038,0.21206429243171931,0.10434801785524497,0.34579745946468854,0.5874606365159128,0.5864698492462311,0.55725,0.6194166666666667,0.3796485701082141,0.35221900259264904,0.2985339906590555,0.5277401129943503,9.4,9.5,8.0,11.0,3.4,3.0,3.0,4.0,5.9,6.0,4.225,7.0
Parameter Gelato,chronological,post_affiliation_proxy,500,10,0.3908,0.361,0.307,0.50705,0.44820000000000004,0.419,0.3501,0.58055,0.14994183461683908,0.16009221311475408,0.10071138887042085,0.19767947466501024,0.4653615777468721,0.4593406593406594,0.43538369904112006,0.5173205103789754,0.3846965876362888,0.37707816662074034,0.3210404367422079,0.45989711455355364,0.04426782040489362,0.03717604131716568,0.00787414556486922,0.09988794279788046,-0.23475475301944973,-0.21049205043859648,-0.3588931919420251,-0.1298525006635574,-0.034754753019449754,-0.010492050438596509,-0.15889319194202514,0.07014749933644257,0.9114213944695241,0.9250394939890392,0.8643620026732065,0.9458729924604078,0.22614701653786878,0.23533078948794536,0.17744676440785495,0.2660884805060366,0.5941798742623212,0.5963210702341137,0.5796526574525527,0.6119405477621911,0.16585322848808015,0.16956845007590074,0.12593715734649122,0.21068452605384208,10.6,10.5,10.0,11.775,3.9,4.0,3.0,5.0,5.5,6.0,4.225,6.0
Parameter Gelato,interest,matched_random,1000,10,0.9650000000000001,0.9675,0.9519,0.97355,0.9957,0.996,0.99145,0.9995499999999999,0.11440471018144201,0.11328881396957123,0.0905833471072629,0.13796487603305785,0.48730530442625686,0.49010758160663137,0.4563831018518519,0.5209198692260355,0.3982899853923011,0.39984091203185673,0.36823347107438015,0.4421730324074074,0.06305669674620587,0.06603280292418119,0.02875100112096027,0.09958649506835168,-0.2838852752108591,-0.2811518475627214,-0.3486226851851852,-0.23140495867768593,-0.08388527521085912,-0.0811518475627214,-0.1486226851851852,-0.03140495867768595,0.8761781641232729,0.879594631101752,0.8472850538878701,0.9010591686616761,0.18105592526083156,0.18881284691807027,0.1487600476647596,0.20384323133665733,0.5294392888648114,0.5309734103711039,0.5083270868113523,0.5519016831659982,0.13524778420755873,0.1333948171129129,0.1058442518213373,0.16827541493775933,7.7,8.0,7.0,8.0,10.1,10.0,7.225,14.875000000000002,5.8,6.0,5.0,6.0
Parameter Gelato,interest,matched_random,200,10,0.9654999999999999,0.96,0.9383750000000001,0.99775,0.999,1.0,0.9950000000000001,1.0,0.14244142566005188,0.1511000189892304,0.07794326537433155,0.21421875,0.5098280655535938,0.48958333333333337,0.4658223684210526,0.5799381247025226,0.3477305087863543,0.33333333333333337,0.2596638262634897,0.44523360540388407,0.07415347147291633,0.084429324025868,0.02438437940179928,0.11845282278297214,-0.20528908312630242,-0.18173926767676768,-0.3662788268716578,-0.07932918848167538,-0.005289083126302429,0.01826073232323229,-0.1662788268716578,0.12067081151832461,0.8860565487375667,0.8788798890347218,0.8293330071262679,0.9507974379143062,0.18949909791921218,0.17915526886881158,0.1355654690980265,0.26320507812500005,0.5284497487437185,0.5283333333333333,0.48983333333333334,0.5644022194304857,0.4224029614793953,0.39750907428444765,0.32201343201754384,0.5716377617801047,7.0,7.0,6.0,8.0,7.6,7.0,6.2250000000000005,9.0,5.9,6.0,5.0,6.775
Parameter Gelato,interest,matched_random,500,10,0.9692000000000001,0.97,0.9547,0.976,0.9978,0.998,0.996,1.0,0.12404116653522242,0.10905395965198247,0.06424268083575013,0.2109841839021579,0.4843798931298243,0.47484367077911105,0.4485178560088063,0.5394113080014615,0.3915789403349533,0.4084781642287093,0.25873701761531415,0.48462728024061275,0.0896695111012951,0.09083645268435453,0.04435569345974403,0.14869429380728055,-0.2675377737997308,-0.2994242045767268,-0.41840476880213345,-0.05283120957930458,-0.06753777379973085,-0.09942420457672685,-0.21840476880213347,0.14716879042069542,0.872928643477825,0.8697087500503258,0.8059340989280546,0.9495093458374483,0.1806505533844684,0.1688404524161753,0.12260749617032538,0.2687622259142006,0.5303023854875987,0.5260521042084169,0.5003026386105545,0.5664927710843374,0.20332358394141642,0.19856262833675564,0.15470505197416265,0.28522193089637854,7.4,7.0,7.0,8.0,9.2,9.0,8.0,10.775,5.7,6.0,5.0,6.0
Parameter Gelato,interest,post_affiliation_proxy,1000,10,0.3905,0.384,0.33175,0.45480000000000004,0.44820000000000004,0.4445,0.382925,0.5122500000000001,0.13657941497187048,0.13216142270861833,0.08759230575267461,0.214176186989736,0.4868854998112167,0.48509700450100884,0.44526176083081453,0.5246684475172847,0.3765350852169128,0.37791855203619906,0.2976595200928318,0.4439195273945463,0.0618193037233013,0.050634299970357836,0.03512738355220876,0.10576420395097431,-0.23995567024504236,-0.2504977375565611,-0.3563272216418717,-0.08348333310309577,-0.03995567024504236,-0.05049773755656109,-0.15632722164187168,0.11651666689690421,0.8928067708061878,0.8907162830158818,0.8452974401523182,0.9468205546900338,0.19883134223024027,0.18888383089630492,0.15526259128479453,0.2545146822039807,0.5688612934807267,0.5739310261847824,0.5485485114079021,0.5875229897747638,0.08220659957280747,0.08146125665307252,0.0717689075630252,0.09270820650188726,8.4,9.0,7.0,9.0,6.0,6.0,6.0,6.0,5.9,6.0,5.225,6.0
Parameter Gelato,interest,post_affiliation_proxy,200,10,0.414,0.4325,0.306125,0.49987500000000007,0.485,0.505,0.33725000000000005,0.5976250000000001,0.14499073461418394,0.12429873772791024,0.060229476405946995,0.31531300813008134,0.487300181600651,0.4912142669813795,0.4014463477698772,0.5960819672131148,0.3677090837851651,0.3880155165373622,0.13503825136612022,0.5383241758241759,0.10774037632081301,0.08383371359825714,0.028979700208942517,0.2732935184876061,-0.22271834917098116,-0.25387913434054715,-0.47809469941822885,0.17438211382113836,-0.022718349170981186,-0.05387913434054717,-0.2780946994182289,0.37438211382113834,0.8666043257144075,0.8650824703035869,0.7892784953183125,0.9409398853902022,0.1785171813665027,0.17416498337107994,0.12237031627689345,0.24755281994204675,0.5644522613065327,0.5647613065326633,0.5070833333333333,0.605,0.39057925619739764,0.37960784313725493,0.29768699042892593,0.5252717391304348,8.7,9.0,7.0,10.775,5.7,6.0,4.225,6.0,5.2,5.0,4.0,6.0
Parameter Gelato,interest,post_affiliation_proxy,500,10,0.3846,0.379,0.29625,0.48545000000000005,0.4418,0.433,0.34335,0.56495,0.16261809585062748,0.17306332842415317,0.10979247104247104,0.20742101565821824,0.4870512813280322,0.49574829931972786,0.43193989980219255,0.5189399077590885,0.3503306228213403,0.3570326916191578,0.30498674521354935,0.3923372862658577,0.044360227847289234,0.04600920512422408,0.021555347351485097,0.06656202589950908,-0.18771252697071286,-0.16097165991902834,-0.28254481522338665,-0.12438144329896905,0.012287473029287118,0.03902834008097163,-0.08254481522338666,0.07561855670103093,0.9171352004947355,0.9179172342841637,0.8707139648782987,0.9617541365750221,0.22582952767529366,0.2158264588181962,0.1720974887502742,0.29921980993719294,0.5693191108565109,0.5684179303613562,0.544161399722522,0.5872632264529059,0.16571185655188064,0.1624742268041237,0.13005841790989592,0.20257116004296455,8.9,8.5,7.225,10.775,6.0,6.0,6.0,6.0,5.8,6.0,4.225,7.0
Parameter Gelato,popularity,matched_random,1000,10,0.9702,0.9715,0.9560249999999999,0.9770000000000001,0.9967,0.997,0.994,0.999775,0.12168798632911063,0.11761652017009781,0.07325329649875587,0.16512899787905327,0.49940771445589094,0.5028405913326087,0.4528180917925709,0.5305256089679067,0.37890429921499846,0.3725600664565051,0.3269346584588,0.4687061588441921,0.06264705286381457,0.059034173945926305,0.022606295353491256,0.13317214459276255,-0.25721631288588787,-0.26059470051972394,-0.39492961264915066,-0.16449466597727105,-0.05721631288588787,-0.060594700519723946,-0.19492961264915068,0.03550533402272893,0.8774222166517814,0.879725097047064,0.8209402104869362,0.9175468835356551,0.1795901330810243,0.17881513869789495,0.13572716781446054,0.21762189591108583,0.49786753578413395,0.4978295490816359,0.48585830550918196,0.511631596526386,0.13978625992151314,0.13307809015542277,0.10736830891496148,0.18483814790542183,8.0,8.0,7.0,9.0,10.8,10.0,9.225000000000001,15.100000000000001,6.0,6.0,6.0,6.0
Parameter Gelato,popularity,matched_random,200,10,0.9574999999999999,0.96,0.9383750000000001,0.968875,0.998,1.0,0.9950000000000001,1.0,0.1295981990545605,0.13057646160558464,0.053815171632124355,0.19463730569948187,0.5384739847676976,0.5376747449668051,0.46813471502590676,0.6001603618421053,0.331927816177742,0.3254889726826357,0.24041118421052632,0.4523052946891192,0.09399423099747159,0.0899440382603957,0.03392060363187086,0.15509768498785412,-0.20232961712318143,-0.16672544285598026,-0.38152525906735746,-0.04697368421052628,-0.00232961712318146,0.03327455714401972,-0.1815252590673575,0.1530263157894737,0.8614097774309604,0.8718607515591246,0.7814207514879321,0.9221368340389446,0.1609194247917336,0.16693288658103533,0.0905029296875,0.22387595792603035,0.500428810720268,0.5033333333333333,0.4655833333333333,0.524839824120603,0.4476058497832452,0.4333824171029669,0.33625102263430595,0.5618442357512954,7.0,7.0,6.0,8.0,8.8,8.0,7.0,11.775,6.1,6.0,5.0,7.0
Parameter Gelato,popularity,matched_random,500,10,0.9683999999999999,0.968,0.96045,0.9802,0.9982,0.998,0.996,1.0,0.10669140173713051,0.10774728956547139,0.07091175543381018,0.13788753111563704,0.4888057826527568,0.5056701030927835,0.37856914635289307,0.5525498473563647,0.4045028156101127,0.37876373860441337,0.32215810515199517,0.5481338451183041,0.08926208036466321,0.07363903966913937,0.04103892324576455,0.17563606225595346,-0.2978114138729822,-0.265223106132197,-0.4772220896844939,-0.18427057403635813,-0.09781141387298219,-0.06522310613219706,-0.2772220896844939,0.015729425963641845,0.8561290120954773,0.8614128003951681,0.8054064270064369,0.8896257325220824,0.16568988840231452,0.16878999899973413,0.13974541068563753,0.18765541521835427,0.4960925332525604,0.5023395732378917,0.4659470607882431,0.5218502338009352,0.2360819413132274,0.22884994728429073,0.18815990737845534,0.3252780510758438,7.4,7.0,7.0,8.0,9.7,9.5,8.0,12.0,6.0,6.0,6.0,6.0
Parameter Gelato,popularity,post_affiliation_proxy,1000,10,0.3976,0.39,0.360925,0.46072500000000005,0.4568,0.45,0.41230000000000006,0.516525,0.11933869078896817,0.11865075530647085,0.048303505548946676,0.19121447028423771,0.46985545457203404,0.4627985876876344,0.4339293884398353,0.5318843821283687,0.41080585463899777,0.4091167792472329,0.3348191214470284,0.5009169291722145,0.08044240803324698,0.07070004439052215,0.033595356097878754,0.17753461222482655,-0.2914671638500296,-0.2956039990792413,-0.4441007696554412,-0.1436046511627907,-0.09146716385002963,-0.09560399907924128,-0.24410076965544117,0.05639534883720927,0.8749124602735641,0.886855174599974,0.7717969294880641,0.9463014983338451,0.1890046232331567,0.20124638403717754,0.09258748016405728,0.26369809506640224,0.5411879032463421,0.5429811909437827,0.5172693238731219,0.5553165553700612,0.08409432737286025,0.08042668647416257,0.07181156536077785,0.11026861114720021,9.2,9.0,8.0,10.775,6.0,6.0,6.0,6.0,5.9,6.0,5.225,6.0
Parameter Gelato,popularity,post_affiliation_proxy,200,10,0.399,0.3975,0.27787500000000004,0.530375,0.4665,0.4825,0.30625,0.611,0.13560526025230726,0.1258309591642925,0.06149817850637523,0.2828969038208169,0.4508264356758178,0.4132513661202186,0.3388379204892966,0.6419270833333333,0.41356830407187495,0.4349477682811016,0.2235733695652174,0.5063524590163935,0.11858828755594372,0.13042260051496488,0.019451925507039593,0.17360014414651354,-0.2779630438195677,-0.32246007475365274,-0.4240778688524591,-0.029495018115942042,-0.07796304381956772,-0.12246007475365275,-0.22407786885245906,0.17050498188405794,0.8706721445300566,0.8743442472065357,0.7715745111457544,0.9826584568576451,0.2145750016562725,0.19706189253514356,0.08696389531893003,0.40924235700734657,0.5462721943048576,0.5466666666666666,0.5063333333333333,0.5729583333333333,0.3668831898965462,0.3516313932980599,0.29549168577981655,0.4712250712250712,8.0,8.0,6.2250000000000005,9.775,6.0,6.0,6.0,6.0,5.5,6.0,4.225,6.0
Parameter Gelato,popularity,post_affiliation_proxy,500,10,0.3852,0.362,0.30315,0.5085500000000001,0.44020000000000004,0.418,0.33965,0.59935,0.14899630482553305,0.1426416359369762,0.08406385281385281,0.22973255813953486,0.4594684335233885,0.45576581247222636,0.3676608187134503,0.5611694677871149,0.39153526165107844,0.3985743985743986,0.2484980620155039,0.5342117604617604,0.08601980518618312,0.07191689028795267,0.048989229204244034,0.16431826852667816,-0.24253895682554533,-0.26347732075286256,-0.4501479076479077,-0.04617248062015502,-0.04253895682554536,-0.06347732075286255,-0.2501479076479077,0.15382751937984496,0.8975352289607864,0.8921090272761127,0.8240609321671781,0.9676127012613782,0.22111093508104385,0.20062225497841546,0.148958533973519,0.30546765458806563,0.5515372179504272,0.5608300212465064,0.5149454003304187,0.5719206746826987,0.16827396508880837,0.1639201599762998,0.12722575516693163,0.22458333333333336,8.6,8.5,7.0,11.325000000000001,6.0,6.0,6.0,6.0,5.5,5.5,4.225,6.775
วิ่งแลกแว่น | Top Charoen,chronological,matched_random,1000,10,0.9645999999999999,0.965,0.9529,0.9790749999999999,0.9960000000000001,0.995,0.9942249999999999,0.998775,0.33584499813659374,0.3264284093196134,0.29402427793785263,0.38667266459990896,0.583476224642908,0.5794080790210822,0.5393373729052399,0.6239171110387162,0.0806787772204982,0.07897921781527716,0.06346651641085274,0.10022850476307434,0.10732809766401566,0.11184168609814402,0.07477442235637535,0.14101991137947079,0.25516622091609553,0.24783378081523066,0.20789744690212048,0.3126827021050578,0.055166220916095556,0.04783378081523065,0.007897446902120455,0.11268270210505775,0.8017672749637704,0.8010301393671295,0.7680460615508519,0.8277906289188983,0.10748534974922455,0.10502531597912096,0.08443344572580506,0.12699120384670082,0.4913666666666667,0.4915,0.46169166666666667,0.5111083333333333,0.14896062302704466,0.14677249766947775,0.1256671202919305,0.168621312632937,10.0,10.0,9.0,11.0,6.9,7.0,6.0,8.0,6.1,6.0,6.0,6.775
วิ่งแลกแว่น | Top Charoen,chronological,matched_random,200,10,0.961,0.9575,0.9422499999999999,0.99325,0.998,1.0,0.9950000000000001,1.0,0.3385042716221397,0.33855056489391017,0.24592173438778292,0.4371744438415627,0.5818730392505513,0.5958528520253514,0.4994004340748779,0.656296052631579,0.07962268912730887,0.06707446808510639,0.05742735745614035,0.128787155713117,0.11555577399455416,0.11700640640305454,0.04441007379310375,0.17854998780648748,0.25888158249483084,0.27295398181317165,0.11713457867466595,0.37838849701573524,0.058881582494830845,0.07295398181317167,-0.08286542132533407,0.17838849701573523,0.7925335377317104,0.7963539956233541,0.7351349754948081,0.8505548207964647,0.10398415529079168,0.10322458296319542,0.071055390625,0.150574919575146,0.49349999999999994,0.49416666666666664,0.4633333333333333,0.5415833333333333,0.490429554018735,0.4230263157894737,0.3489373616883467,0.6995506718924972,9.1,9.0,8.0,10.0,5.4,5.0,4.0,7.0,6.0,6.0,5.225,6.775
